inspection_id,company,farm_id,farm_name,district,zone,tree_code,variety,planting_date,status,disease,severity,confidence,temperature,humidity,rainfall_mm,wind_speed,latitude,longitude,inspection_date
INSP06285,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone B,TREE-0867,Monthong,2019-03-04,Healthy,Healthy,None,82.79,27.1,62,55.9,10.4,12.617166,108.739923,2026-05-08T00:00:00
INSP06286,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone D,TREE-0894,Monthong,2020-01-16,Healthy,Healthy,None,99.3,34.8,74,56.1,7.8,12.961329,108.039789,2026-03-20T00:00:00
INSP06287,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone A,TREE-0290,Dona,2021-05-27,Healthy,Healthy,None,95.47,32.8,94,16.2,13.5,13.046551,107.926671,2026-05-01T00:00:00
INSP06288,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone E,TREE-0575,Monthong,2019-02-21,Monitoring,Anthracnose,Low,83.09,30.4,78,17.3,19.7,13.15042,108.620174,2026-05-30T00:00:00
INSP06289,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone E,TREE-0993,Monthong,2016-03-17,Healthy,Healthy,None,90.74,30.2,66,51.9,7.2,12.721374,108.657132,2026-02-07T00:00:00
INSP06290,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone C,TREE-0243,Dona,2022-01-19,Healthy,Healthy,None,85.96,25.8,96,98.5,3.0,12.793035,108.552259,2026-06-26T00:00:00
INSP06291,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone C,TREE-0575,Ri6,2017-07-16,Healthy,Healthy,None,87.03,34.6,70,12.3,17.8,12.874731,108.094327,2026-01-11T00:00:00
INSP06292,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone B,TREE-0329,Monthong,2025-01-01,Diseased,Mealybug,High,85.98,26.5,67,64.6,16.7,12.951923,108.133365,2026-05-18T00:00:00
INSP06293,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone D,TREE-0713,Monthong,2015-12-29,Healthy,Healthy,None,92.4,28.2,80,59.2,0.5,12.621025,108.7034,2026-03-17T00:00:00
INSP06294,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone A,TREE-0925,Monthong,2020-04-25,Monitoring,Pink Disease,Low,83.57,22.6,72,63.1,0.1,12.656613,108.277097,2026-01-13T00:00:00
INSP06295,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone D,TREE-0573,Ri6,2025-01-14,Healthy,Healthy,None,81.53,26.6,58,43.9,11.2,13.031436,108.356752,2026-05-23T00:00:00
INSP06296,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone C,TREE-0828,Ri6,2015-03-01,Healthy,Healthy,None,90.15,28.0,78,40.0,2.8,12.982835,108.040599,2026-05-02T00:00:00
INSP06297,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone B,TREE-0965,Dona,2017-10-29,Healthy,Healthy,None,92.58,22.3,89,11.0,3.2,13.094154,108.467908,2026-03-21T00:00:00
INSP06298,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone E,TREE-0993,Ri6,2022-05-30,Healthy,Healthy,None,86.84,27.0,69,113.7,5.9,13.129489,107.884782,2026-05-10T00:00:00
INSP06299,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone C,TREE-0876,Dona,2018-01-20,Healthy,Healthy,None,82.17,28.2,83,31.4,13.3,12.922898,108.231004,2026-01-28T00:00:00
INSP06300,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone C,TREE-0276,Monthong,2017-11-02,Healthy,Healthy,None,86.08,25.1,94,72.9,19.9,12.686911,108.482759,2026-01-12T00:00:00
INSP06301,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone A,TREE-0129,Monthong,2020-01-30,Healthy,Healthy,None,93.02,29.1,56,45.6,2.5,13.008874,108.400561,2026-02-22T00:00:00
INSP06302,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone C,TREE-0570,Monthong,2017-09-07,Healthy,Healthy,None,94.51,30.4,77,18.0,17.2,12.537595,108.153102,2026-04-23T00:00:00
INSP06303,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone E,TREE-0447,Ri6,2019-08-24,Healthy,Healthy,None,81.91,29.5,92,108.5,8.0,13.059813,107.967713,2026-02-11T00:00:00
INSP06304,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone E,TREE-0912,Ri6,2022-03-11,Monitoring,Canker,Low,95.51,29.5,92,54.0,16.2,13.110748,108.228228,2026-04-10T00:00:00
INSP06305,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0704,Ri6,2016-08-01,Monitoring,Canker,Medium,93.04,27.1,69,62.5,11.4,12.585639,108.648546,2026-01-19T00:00:00
INSP06306,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone E,TREE-0058,Ri6,2016-05-16,Monitoring,Yellow Leaf,Low,96.03,24.9,71,53.9,3.1,13.038919,108.372215,2026-05-14T00:00:00
INSP06307,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone A,TREE-0493,Dona,2017-04-04,Healthy,Healthy,None,81.6,26.1,57,45.6,14.3,12.58054,108.332354,2026-05-13T00:00:00
INSP06308,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone B,TREE-0189,Ri6,2025-10-04,Healthy,Healthy,None,82.03,31.1,69,93.0,13.5,13.1127,108.314164,2026-01-18T00:00:00
INSP06309,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone A,TREE-0165,Monthong,2014-07-18,Healthy,Healthy,None,89.98,30.6,81,90.7,6.0,12.676279,108.773608,2026-04-22T00:00:00
INSP06310,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone E,TREE-0720,Dona,2023-04-11,Monitoring,Fruit Rot,High,96.38,30.1,68,11.8,2.3,12.7952,108.689406,2026-03-27T00:00:00
INSP06311,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0400,Dona,2015-05-23,Healthy,Healthy,None,88.63,33.6,96,6.6,11.2,12.78311,107.942395,2026-05-29T00:00:00
INSP06312,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone A,TREE-0699,Ri6,2021-07-16,Healthy,Healthy,None,80.72,24.0,87,43.5,6.3,12.752176,108.693133,2026-03-28T00:00:00
INSP06313,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone C,TREE-0822,Ri6,2024-11-13,Healthy,Healthy,None,96.55,25.7,55,110.6,2.9,13.036654,108.742511,2026-02-11T00:00:00
INSP06314,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0280,Monthong,2021-10-30,Monitoring,Mealybug,Medium,93.24,31.6,65,80.1,8.2,12.98674,108.333786,2026-06-05T00:00:00
INSP06315,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone C,TREE-0517,Monthong,2021-05-23,Monitoring,Mealybug,High,82.3,27.0,93,1.0,12.1,12.692627,108.718747,2026-04-25T00:00:00
INSP06316,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone E,TREE-0379,Monthong,2016-02-15,Healthy,Healthy,None,90.64,32.3,57,48.4,16.8,13.165069,108.748091,2026-05-11T00:00:00
INSP06317,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone E,TREE-0996,Monthong,2023-08-06,Healthy,Healthy,None,92.71,30.1,85,71.5,10.6,13.191139,108.446737,2026-03-01T00:00:00
INSP06318,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone A,TREE-0809,Monthong,2021-10-18,Healthy,Healthy,None,90.07,33.8,76,104.4,0.3,13.188289,108.304397,2026-01-29T00:00:00
INSP06319,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone A,TREE-0160,Ri6,2024-03-30,Healthy,Healthy,None,82.28,28.2,68,61.4,18.0,12.58098,108.780325,2026-05-29T00:00:00
INSP06320,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone B,TREE-0541,Monthong,2025-07-16,Healthy,Healthy,None,81.9,22.8,61,87.1,2.2,13.037085,107.84637,2026-03-11T00:00:00
INSP06321,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone D,TREE-0957,Ri6,2017-10-27,Healthy,Healthy,None,91.14,33.6,57,85.8,0.4,13.040593,108.002639,2026-05-31T00:00:00
INSP06322,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone D,TREE-0035,Monthong,2023-11-13,Monitoring,Yellow Leaf,High,80.21,24.3,83,112.1,15.4,12.875223,108.16876,2026-02-22T00:00:00
INSP06323,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone E,TREE-0435,Monthong,2023-01-21,Healthy,Healthy,None,81.19,31.0,79,26.1,15.6,12.765915,108.406259,2026-04-18T00:00:00
INSP06324,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone C,TREE-0564,Monthong,2014-11-18,Healthy,Healthy,None,96.48,27.3,77,66.2,14.0,12.543768,108.215711,2026-01-04T00:00:00
INSP06325,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone E,TREE-0767,Monthong,2015-11-06,Monitoring,Stem Blight,Low,91.22,25.2,69,5.8,13.2,12.963885,108.202097,2026-04-21T00:00:00
INSP06326,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0710,Ri6,2019-06-02,Healthy,Healthy,None,96.3,26.5,96,14.6,11.8,12.622077,107.852945,2026-06-09T00:00:00
INSP06327,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone E,TREE-0304,Monthong,2023-05-11,Diseased,Sooty Mold,High,89.82,32.6,62,37.5,19.6,12.870528,108.018371,2026-06-05T00:00:00
INSP06328,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone C,TREE-0932,Ri6,2016-05-28,Diseased,Pink Disease,Medium,91.62,22.2,61,29.5,17.5,12.606459,107.972875,2026-04-06T00:00:00
INSP06329,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone B,TREE-0186,Monthong,2018-11-22,Healthy,Healthy,None,83.65,30.2,68,38.8,13.1,12.679197,107.905628,2026-02-20T00:00:00
INSP06330,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0370,Monthong,2023-11-16,Healthy,Healthy,None,97.03,29.2,96,21.2,18.9,12.729382,108.767083,2026-01-19T00:00:00
INSP06331,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0460,Monthong,2018-09-24,Diseased,Canker,Medium,98.92,22.7,67,86.6,17.4,13.081601,108.288923,2026-01-25T00:00:00
INSP06332,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone E,TREE-0894,Monthong,2019-05-01,Healthy,Healthy,None,80.75,22.1,77,5.8,15.5,13.009469,107.896843,2026-05-28T00:00:00
INSP06333,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0131,Dona,2025-03-23,Healthy,Healthy,None,81.33,29.8,68,92.0,7.6,12.852512,108.540758,2026-05-02T00:00:00
INSP06334,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone A,TREE-0741,Monthong,2015-01-08,Healthy,Healthy,None,88.17,22.1,81,33.6,7.7,12.770774,108.592543,2026-01-30T00:00:00
INSP06335,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone B,TREE-0826,Ri6,2021-09-15,Healthy,Healthy,None,82.26,32.1,92,20.4,19.1,12.583857,108.047265,2026-05-06T00:00:00
INSP06336,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone D,TREE-0308,Ri6,2023-02-18,Healthy,Healthy,None,84.8,23.1,83,66.4,8.5,12.863364,108.740796,2026-01-10T00:00:00
INSP06337,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0595,Ri6,2024-03-19,Diseased,Anthracnose,Low,84.32,34.1,87,67.3,19.3,12.950436,108.018403,2026-04-29T00:00:00
INSP06338,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone E,TREE-0985,Monthong,2021-02-24,Healthy,Healthy,None,86.2,29.1,89,58.3,7.9,12.810603,107.843183,2026-03-27T00:00:00
INSP06339,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone C,TREE-0803,Ri6,2018-01-05,Healthy,Healthy,None,90.4,22.7,69,85.8,9.8,12.523716,108.700588,2026-01-11T00:00:00
INSP06340,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone E,TREE-0495,Monthong,2014-09-06,Monitoring,Stem Cracking Gummosis,Medium,90.05,29.7,64,108.4,10.5,12.989038,108.709472,2026-02-07T00:00:00
INSP06341,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone C,TREE-0955,Monthong,2023-09-30,Monitoring,Canker,Medium,91.65,29.2,55,10.6,13.1,12.902113,108.358563,2026-05-07T00:00:00
INSP06342,Công ty CP Durian Việt Agri,FARM002,Ea Kar Premium Farm,Đắk Lắk - Ea Kar,Zone E,TREE-0769,Ri6,2014-01-26,Healthy,Healthy,None,93.4,26.7,66,50.9,0.4,13.090459,108.285346,2026-01-19T00:00:00
INSP06343,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone E,TREE-0104,Monthong,2025-08-15,Healthy,Healthy,None,87.29,26.7,61,33.8,7.8,13.070842,108.407849,2026-05-25T00:00:00
INSP06344,Công ty CP DakLak Premium Durian,FARM006,Ea H'leo Smart Farm,Đắk Lắk - Ea H'leo,Zone D,TREE-0319,Dona,2016-04-16,Diseased,Mealybug,Low,81.03,23.7,68,115.2,14.1,12.606852,108.584709,2026-04-24T00:00:00
INSP06345,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone E,TREE-0161,Monthong,2022-04-22,Monitoring,Sooty Mold,High,92.26,23.3,62,40.5,10.6,12.760158,108.438259,2026-04-25T00:00:00
INSP06346,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone E,TREE-0559,Monthong,2022-11-03,Healthy,Healthy,None,94.94,26.4,93,94.9,2.6,12.575797,108.492352,2026-05-21T00:00:00
INSP06347,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone D,TREE-0464,Dona,2015-08-09,Healthy,Healthy,None,88.76,23.1,85,39.5,18.8,13.134575,107.832709,2026-04-27T00:00:00
INSP06348,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone D,TREE-0550,Monthong,2022-07-28,Healthy,Healthy,None,96.65,26.0,78,105.1,1.7,13.105571,108.443749,2026-01-31T00:00:00
INSP06349,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone E,TREE-0498,Ri6,2018-12-04,Healthy,Healthy,None,96.19,32.6,59,12.8,11.1,12.676756,108.662013,2026-01-16T00:00:00
INSP06350,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone C,TREE-0567,Monthong,2016-07-23,Monitoring,Sooty Mold,Medium,83.59,23.7,86,32.7,11.7,12.925656,108.01547,2026-03-01T00:00:00
INSP06351,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone B,TREE-0604,Monthong,2020-09-30,Healthy,Healthy,None,85.38,23.5,74,111.1,11.2,12.507088,108.105371,2026-06-30T00:00:00
INSP06352,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone B,TREE-0933,Monthong,2025-03-22,Healthy,Healthy,None,84.62,34.6,95,60.3,3.5,12.886993,108.511725,2026-01-15T00:00:00
INSP06353,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone E,TREE-0903,Dona,2021-02-11,Healthy,Healthy,None,97.49,25.9,72,87.3,19.5,12.714007,107.981828,2026-01-08T00:00:00
INSP06354,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone A,TREE-0798,Ri6,2015-11-16,Healthy,Healthy,None,93.02,27.3,88,86.2,8.3,13.012896,108.390814,2026-03-07T00:00:00
INSP06355,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone C,TREE-0090,Monthong,2020-11-30,Healthy,Healthy,None,86.75,34.2,62,30.3,16.7,12.632217,108.126272,2026-04-23T00:00:00
INSP06356,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone C,TREE-0218,Ri6,2014-07-24,Monitoring,Pink Disease,High,95.19,33.7,92,105.6,9.4,12.707637,108.336446,2026-04-14T00:00:00
INSP06357,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone A,TREE-0428,Monthong,2025-01-30,Healthy,Healthy,None,94.57,32.8,78,55.8,4.9,13.108844,108.697433,2026-01-18T00:00:00
INSP06358,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone D,TREE-0054,Monthong,2019-10-26,Healthy,Healthy,None,84.83,26.6,68,0.9,2.1,12.540727,107.956886,2026-01-22T00:00:00
INSP06359,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone B,TREE-0575,Ri6,2022-10-04,Healthy,Healthy,None,99.43,30.8,74,8.7,9.0,13.040824,107.955574,2026-03-29T00:00:00
INSP06360,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone D,TREE-0374,Ri6,2021-12-05,Healthy,Healthy,None,85.44,27.1,79,17.3,8.8,12.643221,107.935582,2026-01-11T00:00:00
INSP06361,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone B,TREE-0407,Ri6,2015-01-24,Healthy,Healthy,None,88.87,34.9,69,107.3,17.2,12.873983,107.850805,2026-01-28T00:00:00
INSP06362,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone C,TREE-0381,Dona,2022-02-15,Healthy,Healthy,None,96.58,25.4,94,79.1,0.8,12.766015,108.508122,2026-02-16T00:00:00
INSP06363,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone C,TREE-0312,Ri6,2016-08-19,Healthy,Healthy,None,88.56,31.0,62,90.6,4.4,12.847897,108.698412,2026-06-05T00:00:00
INSP06364,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone C,TREE-0942,Ri6,2021-03-12,Healthy,Healthy,None,92.95,34.0,85,93.6,5.5,12.852094,108.170028,2026-04-22T00:00:00
INSP06365,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone B,TREE-0980,Dona,2016-04-27,Diseased,Pink Disease,High,98.36,26.9,59,23.3,13.8,13.10744,108.557402,2026-02-26T00:00:00
INSP06366,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone D,TREE-0675,Monthong,2020-02-19,Healthy,Healthy,None,80.5,24.1,93,54.4,7.0,13.042132,108.415702,2026-04-02T00:00:00
INSP06367,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone A,TREE-0550,Ri6,2014-03-02,Healthy,Healthy,None,86.66,22.4,65,65.0,18.6,13.151492,108.028847,2026-01-16T00:00:00
INSP06368,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone D,TREE-0590,Ri6,2025-12-30,Healthy,Healthy,None,80.8,34.0,86,70.5,11.1,12.529974,108.795838,2026-02-09T00:00:00
INSP06369,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0647,Monthong,2021-07-19,Healthy,Healthy,None,84.74,24.2,90,28.7,0.7,12.647109,107.837639,2026-04-15T00:00:00
INSP06370,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone A,TREE-0440,Ri6,2019-02-28,Healthy,Healthy,None,83.07,27.9,72,79.9,14.0,12.561594,108.353527,2026-05-23T00:00:00
INSP06371,Công ty TNHH Tây Nguyên Fruits,FARM003,Cư M'gar Green Farm,Đắk Lắk - Cư M'gar,Zone C,TREE-0712,Ri6,2024-07-02,Monitoring,Stem Blight,High,81.58,30.6,69,20.3,14.1,12.563424,107.881357,2026-04-24T00:00:00
INSP06372,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone B,TREE-0637,Dona,2018-11-01,Healthy,Healthy,None,84.27,25.7,64,20.7,17.4,12.599257,107.810689,2026-01-13T00:00:00
INSP06373,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone B,TREE-0371,Monthong,2016-05-13,Healthy,Healthy,None,85.6,25.4,85,28.7,4.0,12.655661,108.663343,2026-05-04T00:00:00
INSP06374,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone B,TREE-0752,Dona,2024-09-01,Healthy,Healthy,None,90.3,30.9,93,81.8,6.9,12.785386,108.141546,2026-01-11T00:00:00
INSP06375,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone C,TREE-0510,Dona,2021-01-02,Healthy,Healthy,None,88.82,32.1,61,2.1,2.9,12.738374,108.295259,2026-01-03T00:00:00
INSP06376,Công ty CP AI Agriculture Việt Nam,FARM010,Lắk Highland Farm,Đắk Lắk - Lắk,Zone D,TREE-0559,Ri6,2023-04-12,Healthy,Healthy,None,99.19,27.6,94,5.9,19.1,12.713708,108.648932,2026-05-19T00:00:00
INSP06377,Công ty CP Cao Nguyên Harvest,FARM004,Krông Năng Orchard,Đắk Lắk - Krông Năng,Zone D,TREE-0341,Ri6,2025-06-07,Healthy,Healthy,None,87.85,30.5,80,25.8,8.9,12.999739,108.25253,2026-05-26T00:00:00
INSP06378,Công ty CP Smart Farm Tây Nguyên,FARM008,Cư Kuin AI Farm,Đắk Lắk - Cư Kuin,Zone A,TREE-0813,Dona,2021-12-20,Healthy,Healthy,None,97.23,30.8,94,12.9,15.3,12.55196,108.023887,2026-04-27T00:00:00
INSP06379,Công ty TNHH Nông nghiệp Bền Vững Đắk Lắk,FARM009,Buôn Đôn Organic Farm,Đắk Lắk - Buôn Đôn,Zone B,TREE-0836,Dona,2022-07-05,Healthy,Healthy,None,85.64,27.3,63,19.1,19.4,12.594738,108.069813,2026-01-16T00:00:00
INSP06380,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone B,TREE-0775,Dona,2019-07-14,Healthy,Healthy,None,98.3,31.0,79,49.3,2.1,12.837649,108.669525,2026-06-08T00:00:00
INSP06381,Công ty TNHH AgriFuture Việt Nam,FARM007,Krông Ana Eco Farm,Đắk Lắk - Krông Ana,Zone C,TREE-0095,Ri6,2018-06-02,Healthy,Healthy,None,93.87,29.3,72,70.7,9.2,12.911452,108.334421,2026-02-20T00:00:00
INSP06382,Công ty TNHH Green Durian Việt Nam,FARM005,Buôn Hồ Durian Farm,Đắk Lắk - Buôn Hồ,Zone D,TREE-0381,Monthong,2024-02-23,Diseased,Sooty Mold,High,93.22,31.9,78,76.6,6.1,13.185563,108.049965,2026-01-28T00:00:00
INSP06383,Công ty TNHH Nông nghiệp Đắk Lắk Xanh,FARM001,Krông Pắc Durian Farm,Đắk Lắk - Krông Pắc,Zone A,TREE-0564,Ri6,2025-05-14,Healthy,Healthy,None,86.35,30.6,73,7.1,4.0,12.962358,108.637889,2026-05-09T00:00:00
